% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.855164058e+03 +2.887134058e+03 +2.887134058e+03 -2.2342e+00 -1.0091e+00 -2.2366e-01
6 0 +5.057547931e+02 +5.377247931e+02 +5.377247931e+02 +4.3204e-01 +1.7287e+00 -1.6109e+00
12 0 +7.156223788e+01 +1.035322379e+02 +1.035322379e+02 -1.4510e+00 -3.4937e-02 -1.4104e+00
205 0 +9.136154930e+00 +4.110615493e+01 +4.110615493e+01 +5.2772e-01 +7.9927e-01 -1.3683e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.819000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.962571819e+03 +6.020761819e+03 +6.020761819e+03 -1.8352e+00 -1.8204e+00 +3.9189e-01
2 0 +1.918514974e+03 +1.976704974e+03 +1.976704974e+03 +1.2335e+00 -1.6913e+00 +1.3384e+00
6 0 +1.042402410e+03 +1.100592410e+03 +1.100592410e+03 +2.9267e+00 -2.5219e-01 +5.3281e-01
17 0 +5.945885870e+02 +6.527785870e+02 +6.527785870e+02 +3.6981e+00 +1.7518e+00 -1.0954e+00
54 0 +2.080423359e+02 +2.662323359e+02 +2.662323359e+02 +5.1381e-01 -1.0390e+00 +3.1692e-01
57 0 +1.833427648e+02 +2.415327648e+02 +2.415327648e+02 -6.4364e-01 -3.8875e-01 +1.9852e-01
105 0 +4.115007232e+01 +9.934007232e+01 +9.934007232e+01 -3.4600e-01 +2.5396e-01 +5.8077e-01
162 0 +3.091955695e+01 +8.910955695e+01 +8.910955695e+01 -1.1260e-01 +2.5396e-01 +5.8077e-01
214 0 +2.927835979e+01 +8.746835979e+01 +8.746835979e+01 +1.0625e-01 +8.2843e-01 -1.4834e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.840000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.599549421e+01 +7.115549421e+01 +7.115549421e+01 -2.3416e-01 -6.7281e-01 +9.6344e-01
3 0 +3.571218954e+01 +3.087218954e+01 +3.087218954e+01 +1.7798e-01 +7.1675e-01 +3.3884e-01
60 0 +8.433803157e+00 +3.593803157e+00 +3.593803157e+00 -1.6568e+00 +7.9716e-01 +1.2579e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.337000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.719753051e+03 +2.656383051e+03 +2.656383051e+03 -4.1963e-01 -1.2885e+00 +1.3733e+00
2 0 +2.529848012e+03 +2.466478012e+03 +2.466478012e+03 -2.1029e+00 -9.4944e-01 +6.5893e-01
3 0 +2.005879170e+03 +1.942509170e+03 +1.942509170e+03 -1.5831e+00 -1.0493e+00 +1.0656e+00
9 0 +7.255552838e+02 +6.621852838e+02 +6.621852838e+02 -1.4116e+00 -5.7934e-01 +5.5407e-01
30 0 +2.968899590e+02 +2.335199590e+02 +2.335199590e+02 -4.3274e-02 -1.1341e+00 -1.7920e+00
161 0 +7.011713479e+01 +6.747134790e+00 +6.747134790e+00 +9.0693e-01 -2.1901e-01 -1.0924e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.750000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.618376475e+02 +3.645876475e+02 +3.645876475e+02 +1.3870e+00 +5.3918e-01 +5.2615e-02
8 0 +8.179748485e+01 +8.454748485e+01 +8.454748485e+01 -7.2938e-01 -2.2192e-01 -5.3742e-02
159 0 +8.069030637e+01 +8.344030637e+01 +8.344030637e+01 +3.8850e-01 +9.2739e-01 +1.2654e-02
206 0 +6.607869804e+01 +6.882869804e+01 +6.882869804e+01 +5.2866e-01 +9.6337e-01 +1.1828e-01
259 0 +6.427260222e+01 +6.702260222e+01 +6.702260222e+01 +5.5392e-01 +9.5088e-01 +1.1634e-01
263 0 +2.105268548e+00 +4.855268548e+00 +4.855268548e+00 +2.7842e-01 -1.4884e-01 -2.4253e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.681000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.106129123e+02 +4.638029123e+02 +4.638029123e+02 +6.7864e-01 -1.6421e-01 -9.9753e-01
6 0 +3.441818856e+00 -4.336818114e+01 -4.336818114e+01 -1.0353e+00 +4.9721e-02 -9.3839e-02
262 0 +2.665510013e+00 -4.414448999e+01 -4.414448999e+01 -4.4236e-01 -1.3353e-01 -5.0829e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.134000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.794939881e+02 +3.408339881e+02 +3.408339881e+02 +1.2041e+00 +9.6627e-01 +6.7763e-03
11 0 +7.102535251e+01 +1.323653525e+02 +1.323653525e+02 +1.2041e+00 +6.3991e-01 +6.7763e-03
256 0 +2.689176328e+01 +8.823176328e+01 +8.823176328e+01 -4.1031e-01 -1.2140e-01 +6.4581e-01
